site_xn_route,weekday,direction,weekpart,season,sum_flow,sample_count
8188,Wed,All directions,Weekday,Spring,75446,114
8188,Wed,All directions,Weekday,Summer,81914,121
8188,Wed,All directions,Weekday,Winter,61774,118
8188,Wed,Northbound,Weekday,Autumn,46468,130
8188,Wed,Northbound,Weekday,Spring,37574,114
8188,Wed,Northbound,Weekday,Summer,40994,121
8188,Wed,Northbound,Weekday,Winter,30823,118
8188,Wed,Southbound,Weekday,Autumn,45609,130
8188,Wed,Southbound,Weekday,Spring,37872,114
8188,Wed,Southbound,Weekday,Summer,40920,121
8188,Wed,Southbound,Weekday,Winter,30951,118
8192,Fri,All directions,Weekday,Autumn,124965,130
8192,Fri,All directions,Weekday,Spring,86736,102
8192,Fri,All directions,Weekday,Summer,98865,110
8192,Fri,All directions,Weekday,Winter,70325,111
8192,Fri,Northbound,Weekday,Autumn,61877,130
8192,Fri,Northbound,Weekday,Spring,42983,102
8192,Fri,Northbound,Weekday,Summer,49002,110
8192,Fri,Northbound,Weekday,Winter,34586,108
8192,Fri,Southbound,Weekday,Autumn,63088,130
8192,Fri,Southbound,Weekday,Spring,43753,102
8192,Fri,Southbound,Weekday,Summer,49863,110
8192,Fri,Southbound,Weekday,Winter,35739,111
8192,Mon,All directions,Weekday,Autumn,140061,129
8192,Mon,All directions,Weekday,Spring,95848,101
8192,Mon,All directions,Weekday,Summer,120335,110
8192,Mon,All directions,Weekday,Winter,84160,110
8192,Mon,Northbound,Weekday,Autumn,69511,129
8192,Mon,Northbound,Weekday,Spring,47177,101
8192,Mon,Northbound,Weekday,Summer,59226,110
8192,Mon,Northbound,Weekday,Winter,41667,110
8192,Mon,Southbound,Weekday,Autumn,70550,129
8192,Mon,Southbound,Weekday,Spring,48671,101
8192,Mon,Southbound,Weekday,Summer,61109,110
8192,Mon,Southbound,Weekday,Winter,42493,109
8192,Sat,All directions,Weekend,Autumn,105950,128
8192,Sat,All directions,Weekend,Spring,77104,102
8192,Sat,All directions,Weekend,Summer,89378,111
8192,Sat,All directions,Weekend,Winter,73656,112
8192,Sat,Northbound,Weekend,Autumn,52867,128
8192,Sat,Northbound,Weekend,Spring,38554,102
8192,Sat,Northbound,Weekend,Summer,44117,111
8192,Sat,Northbound,Weekend,Winter,36768,111
8192,Sat,Southbound,Weekend,Autumn,53083,128
8192,Sat,Southbound,Weekend,Spring,38550,102
8192,Sat,Southbound,Weekend,Summer,45261,111
8192,Sat,Southbound,Weekend,Winter,36888,112
8192,Sun,All directions,Weekend,Autumn,129965,130
8192,Sun,All directions,Weekend,Spring,105382,102
8192,Sun,All directions,Weekend,Summer,113442,110
8192,Sun,All directions,Weekend,Winter,88985,113
8192,Sun,Northbound,Weekend,Autumn,65252,130
8192,Sun,Northbound,Weekend,Spring,52846,102
8192,Sun,Northbound,Weekend,Summer,56302,110
8192,Sun,Northbound,Weekend,Winter,44670,113
8192,Sun,Southbound,Weekend,Autumn,64713,130
8192,Sun,Southbound,Weekend,Spring,52536,102
8192,Sun,Southbound,Weekend,Summer,57140,110
8192,Sun,Southbound,Weekend,Winter,44315,110
8192,Thu,All directions,Weekday,Autumn,131299,129
8192,Thu,All directions,Weekday,Spring,97682,101
8192,Thu,All directions,Weekday,Summer,120564,110
8192,Thu,All directions,Weekday,Winter,83121,111
8192,Thu,Northbound,Weekday,Autumn,64306,129
8192,Thu,Northbound,Weekday,Spring,47710,101
8192,Thu,Northbound,Weekday,Summer,59075,110
8192,Thu,Northbound,Weekday,Winter,40325,110
8192,Thu,Southbound,Weekday,Autumn,66993,129
8192,Thu,Southbound,Weekday,Spring,49972,101
8192,Thu,Southbound,Weekday,Summer,61489,110
8192,Thu,Southbound,Weekday,Winter,42796,110
8192,Tue,All directions,Weekday,Autumn,145816,130
8192,Tue,All directions,Weekday,Spring,103794,101
8192,Tue,All directions,Weekday,Summer,134796,109
8192,Tue,All directions,Weekday,Winter,88128,110
8192,Tue,Northbound,Weekday,Autumn,71829,130
8192,Tue,Northbound,Weekday,Spring,51125,101
8192,Tue,Northbound,Weekday,Summer,66229,109
8192,Tue,Northbound,Weekday,Winter,43053,110
8192,Tue,Southbound,Weekday,Autumn,73987,130
8192,Tue,Southbound,Weekday,Spring,52669,101
8192,Tue,Southbound,Weekday,Summer,68567,109
8192,Tue,Southbound,Weekday,Winter,45075,109
8192,Wed,All directions,Weekday,Autumn,142604,130
8192,Wed,All directions,Weekday,Spring,104940,101
8192,Wed,All directions,Weekday,Summer,122827,109
8192,Wed,All directions,Weekday,Winter,85273,112
8192,Wed,Northbound,Weekday,Autumn,69945,130
8192,Wed,Northbound,Weekday,Spring,51855,101
8192,Wed,Northbound,Weekday,Summer,60228,109
8192,Wed,Northbound,Weekday,Winter,41971,111
8192,Wed,Southbound,Weekday,Autumn,72659,130
8192,Wed,Southbound,Weekday,Spring,53085,101
8192,Wed,Southbound,Weekday,Summer,62599,109
8192,Wed,Southbound,Weekday,Winter,43302,111
8196,Fri,All directions,Weekday,Autumn,6523,117
8196,Fri,All directions,Weekday,Spring,5296,115
8196,Fri,All directions,Weekday,Summer,8875,105
8196,Fri,All directions,Weekday,Winter,3631,116
8196,Fri,Northbound,Weekday,Autumn,3372,116
8196,Fri,Northbound,Weekday,Spring,2737,115
8196,Fri,Northbound,Weekday,Summer,4728,105
8196,Fri,Northbound,Weekday,Winter,1896,116
8196,Fri,Southbound,Weekday,Autumn,3151,117
8196,Fri,Southbound,Weekday,Spring,2559,115
8196,Fri,Southbound,Weekday,Summer,4147,105
8196,Fri,Southbound,Weekday,Winter,1735,115
8196,Mon,All directions,Weekday,Autumn,7067,117
8196,Mon,All directions,Weekday,Spring,5397,114
8196,Mon,All directions,Weekday,Summer,8928,105
8196,Mon,All directions,Weekday,Winter,3830,118
8196,Mon,Northbound,Weekday,Autumn,3581,117
8196,Mon,Northbound,Weekday,Spring,2779,114
8196,Mon,Northbound,Weekday,Summer,4738,105
8196,Mon,Northbound,Weekday,Winter,2013,118
8196,Mon,Southbound,Weekday,Autumn,3486,117
8196,Mon,Southbound,Weekday,Spring,2618,114
8196,Mon,Southbound,Weekday,Summer,4190,105
8196,Mon,Southbound,Weekday,Winter,1817,118
8196,Sat,All directions,Weekend,Autumn,8774,116
8196,Sat,All directions,Weekend,Spring,7458,115
8196,Sat,All directions,Weekend,Summer,11358,106
8196,Sat,All directions,Weekend,Winter,5131,117
8196,Sat,Northbound,Weekend,Autumn,4622,116
8196,Sat,Northbound,Weekend,Spring,3930,115
8196,Sat,Northbound,Weekend,Summer,5955,106
8196,Sat,Northbound,Weekend,Winter,2709,117
8196,Sat,Southbound,Weekend,Autumn,4152,116
8196,Sat,Southbound,Weekend,Spring,3528,115
8196,Sat,Southbound,Weekend,Summer,5403,106
8196,Sat,Southbound,Weekend,Winter,2422,117
8196,Sun,All directions,Weekend,Autumn,9465,118
8196,Sun,All directions,Weekend,Spring,8545,115
8196,Sun,All directions,Weekend,Summer,11254,105
8196,Sun,All directions,Weekend,Winter,6210,117
8196,Sun,Northbound,Weekend,Autumn,5047,118
8196,Sun,Northbound,Weekend,Spring,4498,115
8196,Sun,Northbound,Weekend,Summer,5980,105
8196,Sun,Northbound,Weekend,Winter,3337,117
8196,Sun,Southbound,Weekend,Autumn,4418,118
8196,Sun,Southbound,Weekend,Spring,4047,115
8196,Sun,Southbound,Weekend,Summer,5274,105
8196,Sun,Southbound,Weekend,Winter,2873,117
8196,Thu,All directions,Weekday,Autumn,5433,116
8196,Thu,All directions,Weekday,Spring,4700,114
8196,Thu,All directions,Weekday,Summer,9092,106
8196,Thu,All directions,Weekday,Winter,3355,118
8196,Thu,Northbound,Weekday,Autumn,2935,116
8196,Thu,Northbound,Weekday,Spring,2477,114
8196,Thu,Northbound,Weekday,Summer,4748,106
8196,Thu,Northbound,Weekday,Winter,1753,118
8196,Thu,Southbound,Weekday,Autumn,2498,116
8196,Thu,Southbound,Weekday,Spring,2223,114
8196,Thu,Southbound,Weekday,Summer,4344,106
8196,Thu,Southbound,Weekday,Winter,1602,118
8196,Tue,All directions,Weekday,Autumn,5728,118
8196,Tue,All directions,Weekday,Spring,5037,114
8196,Tue,All directions,Weekday,Summer,9198,105
8196,Tue,All directions,Weekday,Winter,3384,117
8196,Tue,Northbound,Weekday,Autumn,3106,118
8196,Tue,Northbound,Weekday,Spring,2623,114
8196,Tue,Northbound,Weekday,Summer,4833,105
8196,Tue,Northbound,Weekday,Winter,1764,117
8196,Tue,Southbound,Weekday,Autumn,2622,118
8196,Tue,Southbound,Weekday,Spring,2414,114
8196,Tue,Southbound,Weekday,Summer,4365,105
8196,Tue,Southbound,Weekday,Winter,1620,117
8196,Wed,All directions,Weekday,Autumn,6690,118
8196,Wed,All directions,Weekday,Spring,6225,114
8196,Wed,All directions,Weekday,Summer,10076,104
8196,Wed,All directions,Weekday,Winter,4672,118
8196,Wed,Northbound,Weekday,Autumn,3573,118
8196,Wed,Northbound,Weekday,Spring,3347,114
8196,Wed,Northbound,Weekday,Summer,5415,104
8196,Wed,Northbound,Weekday,Winter,2477,118
8196,Wed,Southbound,Weekday,Autumn,3117,118
8196,Wed,Southbound,Weekday,Spring,2878,114
8196,Wed,Southbound,Weekday,Summer,4661,104
8196,Wed,Southbound,Weekday,Winter,2195,118
9077,Fri,All directions,Weekday,Autumn,128307,130
9077,Fri,All directions,Weekday,Spring,88778,102
9077,Fri,All directions,Weekday,Summer,104013,114
9077,Fri,All directions,Weekday,Winter,87912,113
9077,Fri,Eastbound,Weekday,Autumn,58864,130
9077,Fri,Eastbound,Weekday,Spring,40169,102
9077,Fri,Eastbound,Weekday,Summer,46912,114
9077,Fri,Eastbound,Weekday,Winter,40942,113
9077,Fri,Westbound,Weekday,Autumn,69443,130
9077,Fri,Westbound,Weekday,Spring,48609,102
9077,Fri,Westbound,Weekday,Summer,57101,114
9077,Fri,Westbound,Weekday,Winter,46970,113
9077,Mon,All directions,Weekday,Autumn,135928,129
9077,Mon,All directions,Weekday,Spring,96034,101
9077,Mon,All directions,Weekday,Summer,117913,115
9077,Mon,All directions,Weekday,Winter,91402,114
9077,Mon,Eastbound,Weekday,Autumn,63242,129
9077,Mon,Eastbound,Weekday,Spring,44378,101
9077,Mon,Eastbound,Weekday,Summer,54170,115
9077,Mon,Eastbound,Weekday,Winter,42834,114
9077,Mon,Westbound,Weekday,Autumn,72686,129
9077,Mon,Westbound,Weekday,Spring,51656,101
9077,Mon,Westbound,Weekday,Summer,63743,114
9077,Mon,Westbound,Weekday,Winter,48568,114
9077,Sat,All directions,Weekend,Autumn,57137,128
9077,Sat,All directions,Weekend,Spring,42359,102
9077,Sat,All directions,Weekend,Summer,48599,115
9077,Sat,All directions,Weekend,Winter,41861,114
9077,Sat,Eastbound,Weekend,Autumn,26200,127
9077,Sat,Eastbound,Weekend,Spring,19055,102
9077,Sat,Eastbound,Weekend,Summer,21793,115
9077,Sat,Eastbound,Weekend,Winter,19057,114
9077,Sat,Westbound,Weekend,Autumn,30937,128
9077,Sat,Westbound,Weekend,Spring,23304,102
9077,Sat,Westbound,Weekend,Summer,26806,115
9077,Sat,Westbound,Weekend,Winter,22804,114
9077,Sun,All directions,Weekend,Autumn,49660,130
9077,Sun,All directions,Weekend,Spring,37916,102
9077,Sun,All directions,Weekend,Summer,42845,113
9077,Sun,All directions,Weekend,Winter,36145,114
9077,Sun,Eastbound,Weekend,Autumn,23132,130
9077,Sun,Eastbound,Weekend,Spring,17105,102
9077,Sun,Eastbound,Weekend,Summer,19378,113
9077,Sun,Eastbound,Weekend,Winter,16936,114
9077,Sun,Westbound,Weekend,Autumn,26528,130
9077,Sun,Westbound,Weekend,Spring,20811,102
9077,Sun,Westbound,Weekend,Summer,23467,113
9077,Sun,Westbound,Weekend,Winter,19209,114
9077,Thu,All directions,Weekday,Autumn,155384,129
9077,Thu,All directions,Weekday,Spring,102441,101
9077,Thu,All directions,Weekday,Summer,127415,115
9077,Thu,All directions,Weekday,Winter,103597,114
9077,Thu,Eastbound,Weekday,Autumn,71777,128
9077,Thu,Eastbound,Weekday,Spring,47079,101
9077,Thu,Eastbound,Weekday,Summer,57777,115
9077,Thu,Eastbound,Weekday,Winter,48454,114
9077,Thu,Westbound,Weekday,Autumn,83607,129
9077,Thu,Westbound,Weekday,Spring,55362,101
9077,Thu,Westbound,Weekday,Summer,69638,115
9077,Thu,Westbound,Weekday,Winter,55143,114
9077,Tue,All directions,Weekday,Autumn,163375,130
9077,Tue,All directions,Weekday,Spring,101787,101
9077,Tue,All directions,Weekday,Summer,135035,115
9077,Tue,All directions,Weekday,Winter,105363,113
9077,Tue,Eastbound,Weekday,Autumn,75169,129
9077,Tue,Eastbound,Weekday,Spring,46304,101
9077,Tue,Eastbound,Weekday,Summer,61546,115
9077,Tue,Eastbound,Weekday,Winter,48970,113
9077,Tue,Westbound,Weekday,Autumn,88206,130
9077,Tue,Westbound,Weekday,Spring,55483,101
9077,Tue,Westbound,Weekday,Summer,73489,114
9077,Tue,Westbound,Weekday,Winter,56393,113
9077,Wed,All directions,Weekday,Autumn,160532,130
9077,Wed,All directions,Weekday,Spring,104807,101
9077,Wed,All directions,Weekday,Summer,131482,114
9077,Wed,All directions,Weekday,Winter,103586,114
9077,Wed,Eastbound,Weekday,Autumn,74162,130
9077,Wed,Eastbound,Weekday,Spring,47828,101
9077,Wed,Eastbound,Weekday,Summer,60066,114
9077,Wed,Eastbound,Weekday,Winter,47989,114
9077,Wed,Westbound,Weekday,Autumn,86370,130
9077,Wed,Westbound,Weekday,Spring,56979,101
9077,Wed,Westbound,Weekday,Summer,71416,114
9077,Wed,Westbound,Weekday,Winter,55597,114
9079,Fri,All directions,Weekday,Autumn,22536,127
9079,Fri,All directions,Weekday,Spring,19847,115
9079,Fri,All directions,Weekday,Summer,19042,121
9079,Fri,All directions,Weekday,Winter,15760,117
9079,Fri,Eastbound,Weekday,Autumn,10126,127
9079,Fri,Eastbound,Weekday,Spring,8965,115
9079,Fri,Eastbound,Weekday,Summer,8670,121
9079,Fri,Eastbound,Weekday,Winter,7125,117
9079,Fri,Westbound,Weekday,Autumn,12410,127
9079,Fri,Westbound,Weekday,Spring,10882,115
9079,Fri,Westbound,Weekday,Summer,10372,121
9079,Fri,Westbound,Weekday,Winter,8635,117
9079,Mon,All directions,Weekday,Autumn,21146,126
9079,Mon,All directions,Weekday,Spring,17541,114
9079,Mon,All directions,Weekday,Summer,18846,121
9079,Mon,All directions,Weekday,Winter,14711,118
9079,Mon,Eastbound,Weekday,Autumn,10215,126
9079,Mon,Eastbound,Weekday,Spring,8718,114
9079,Mon,Eastbound,Weekday,Summer,9348,121
9079,Mon,Eastbound,Weekday,Winter,7288,118
9079,Mon,Westbound,Weekday,Autumn,10931,126
9079,Mon,Westbound,Weekday,Spring,8823,114
9079,Mon,Westbound,Weekday,Summer,9498,121
9079,Mon,Westbound,Weekday,Winter,7423,118
9079,Sat,All directions,Weekend,Autumn,24081,125
9079,Sat,All directions,Weekend,Spring,23769,115
9079,Sat,All directions,Weekend,Summer,23073,122
9079,Sat,All directions,Weekend,Winter,22481,118
9079,Sat,Eastbound,Weekend,Autumn,10788,125
9079,Sat,Eastbound,Weekend,Spring,11065,115
9079,Sat,Eastbound,Weekend,Summer,10806,122
9079,Sat,Eastbound,Weekend,Winter,10209,118
9079,Sat,Westbound,Weekend,Autumn,13293,125
9079,Sat,Westbound,Weekend,Spring,12704,115
9079,Sat,Westbound,Weekend,Summer,12267,122
9079,Sat,Westbound,Weekend,Winter,12272,118
9079,Sun,All directions,Weekend,Autumn,32373,127
9079,Sun,All directions,Weekend,Spring,33871,115
9079,Sun,All directions,Weekend,Summer,29544,121
9079,Sun,All directions,Weekend,Winter,29500,117
9079,Sun,Eastbound,Weekend,Autumn,14616,127
9079,Sun,Eastbound,Weekend,Spring,15797,115
9079,Sun,Eastbound,Weekend,Summer,13432,121
9079,Sun,Eastbound,Weekend,Winter,13049,117
9079,Sun,Westbound,Weekend,Autumn,17757,127
9079,Sun,Westbound,Weekend,Spring,18074,115
9079,Sun,Westbound,Weekend,Summer,16112,121
9079,Sun,Westbound,Weekend,Winter,16451,117
9079,Thu,All directions,Weekday,Autumn,21620,126
9079,Thu,All directions,Weekday,Spring,19826,114
9079,Thu,All directions,Weekday,Summer,22056,122
9079,Thu,All directions,Weekday,Winter,16699,118
9079,Thu,Eastbound,Weekday,Autumn,9860,126
9079,Thu,Eastbound,Weekday,Spring,9217,114
9079,Thu,Eastbound,Weekday,Summer,10229,122
9079,Thu,Eastbound,Weekday,Winter,7711,118
9079,Thu,Westbound,Weekday,Autumn,11760,126
9079,Thu,Westbound,Weekday,Spring,10609,114
9079,Thu,Westbound,Weekday,Summer,11827,122
9079,Thu,Westbound,Weekday,Winter,8988,118
9079,Tue,All directions,Weekday,Autumn,23705,127
9079,Tue,All directions,Weekday,Spring,21670,114
9079,Tue,All directions,Weekday,Summer,23613,121
9079,Tue,All directions,Weekday,Winter,16809,117
9079,Tue,Eastbound,Weekday,Autumn,11055,127
9079,Tue,Eastbound,Weekday,Spring,10126,114
9079,Tue,Eastbound,Weekday,Summer,11350,121
9079,Tue,Eastbound,Weekday,Winter,7939,117
9079,Tue,Westbound,Weekday,Autumn,12650,127
9079,Tue,Westbound,Weekday,Spring,11544,114
9079,Tue,Westbound,Weekday,Summer,12263,121
9079,Tue,Westbound,Weekday,Winter,8870,117
9079,Wed,All directions,Weekday,Autumn,22439,127
9079,Wed,All directions,Weekday,Spring,20774,114
9079,Wed,All directions,Weekday,Summer,21827,121
9079,Wed,All directions,Weekday,Winter,15768,118
9079,Wed,Eastbound,Weekday,Autumn,10154,127
9079,Wed,Eastbound,Weekday,Spring,9640,114
9079,Wed,Eastbound,Weekday,Summer,9907,121
9079,Wed,Eastbound,Weekday,Winter,7191,118
9079,Wed,Westbound,Weekday,Autumn,12285,127
9079,Wed,Westbound,Weekday,Spring,11134,114
9079,Wed,Westbound,Weekday,Summer,11920,121
9079,Wed,Westbound,Weekday,Winter,8577,118
9999,Fri,All directions,Weekday,Autumn,211162,117
9999,Fri,All directions,Weekday,Spring,164525,112
9999,Fri,All directions,Weekday,Summer,188408,108
9999,Fri,All directions,Weekday,Winter,148878,112
9999,Fri,Northbound,Weekday,Autumn,77092,86
9999,Fri,Northbound,Weekday,Spring,54370,80
9999,Fri,Northbound,Weekday,Summer,66864,80
9999,Fri,Northbound,Weekday,Winter,55105,86
9999,Fri,Southbound,Weekday,Autumn,134070,117
9999,Fri,Southbound,Weekday,Spring,110155,112
9999,Fri,Southbound,Weekday,Summer,121544,108
9999,Fri,Southbound,Weekday,Winter,93773,112
9999,Mon,All directions,Weekday,Autumn,228196,117
9999,Mon,All directions,Weekday,Spring,183546,111
9999,Mon,All directions,Weekday,Summer,215488,109
9999,Mon,All directions,Weekday,Winter,165395,114
9999,Mon,Northbound,Weekday,Autumn,83840,87
9999,Mon,Northbound,Weekday,Spring,58860,74
9999,Mon,Northbound,Weekday,Summer,75339,82
9999,Mon,Northbound,Weekday,Winter,61435,88
9999,Mon,Southbound,Weekday,Autumn,144356,117
9999,Mon,Southbound,Weekday,Spring,124686,110
9999,Mon,Southbound,Weekday,Summer,140149,108
9999,Mon,Southbound,Weekday,Winter,103960,114
9999,Sat,All directions,Weekend,Autumn,118084,115
9999,Sat,All directions,Weekend,Spring,99821,111
9999,Sat,All directions,Weekend,Summer,115828,109
9999,Sat,All directions,Weekend,Winter,84961,113
9999,Sat,Northbound,Weekend,Autumn,41586,90
9999,Sat,Northbound,Weekend,Spring,31953,80
9999,Sat,Northbound,Weekend,Summer,39254,84
9999,Sat,Northbound,Weekend,Winter,28265,83
9999,Sat,Southbound,Weekend,Autumn,76498,115
9999,Sat,Southbound,Weekend,Spring,67868,111
9999,Sat,Southbound,Weekend,Summer,76574,109
9999,Sat,Southbound,Weekend,Winter,56696,113
9999,Sun,All directions,Weekend,Autumn,110299,117
9999,Sun,All directions,Weekend,Spring,100781,111
9999,Sun,All directions,Weekend,Summer,112917,108
9999,Sun,All directions,Weekend,Winter,78883,112
9999,Sun,Northbound,Weekend,Autumn,38749,94
9999,Sun,Northbound,Weekend,Spring,30482,88
9999,Sun,Northbound,Weekend,Summer,37868,83
9999,Sun,Northbound,Weekend,Winter,26287,87
9999,Sun,Southbound,Weekend,Autumn,71550,117
9999,Sun,Southbound,Weekend,Spring,70299,111
9999,Sun,Southbound,Weekend,Summer,75049,108
9999,Sun,Southbound,Weekend,Winter,52596,112
9999,Thu,All directions,Weekday,Autumn,249460,116
9999,Thu,All directions,Weekday,Spring,191049,111
9999,Thu,All directions,Weekday,Summer,230898,109
9999,Thu,All directions,Weekday,Winter,180112,113
9999,Thu,Northbound,Weekday,Autumn,92467,88
9999,Thu,Northbound,Weekday,Spring,61633,76
9999,Thu,Northbound,Weekday,Summer,80502,78
9999,Thu,Northbound,Weekday,Winter,66509,83
9999,Thu,Southbound,Weekday,Autumn,156993,116
9999,Thu,Southbound,Weekday,Spring,129416,111
9999,Thu,Southbound,Weekday,Summer,150396,109
9999,Thu,Southbound,Weekday,Winter,113603,113
9999,Tue,All directions,Weekday,Autumn,264173,117
9999,Tue,All directions,Weekday,Spring,191959,110
9999,Tue,All directions,Weekday,Summer,243290,109
9999,Tue,All directions,Weekday,Winter,185660,113
9999,Tue,Northbound,Weekday,Autumn,95954,84
9999,Tue,Northbound,Weekday,Spring,61850,74
9999,Tue,Northbound,Weekday,Summer,85820,82
9999,Tue,Northbound,Weekday,Winter,69060,89
9999,Tue,Southbound,Weekday,Autumn,168219,117
9999,Tue,Southbound,Weekday,Spring,130109,110
